time,Event_context,Component,Event_name,Description,Origin,matrik
9/7/2020 22:19:00,BigBlueButtonBN: Lab 10 Session 2 : PPoE Lecture,BigBlueButtonBN,Activity viewed,The user with id '13878' viewed the bigbluebuttonbn activity with id '1956' for the course id '3025'.,web,719019
9/7/2020 22:19:00,Assignment: SSK3207 (G1 and G9) Group Assignment 2,Assignment,Course module viewed,The user with id '19913' viewed the 'assign' activity with course module id '79162'.,web,342320
9/7/2020 22:19:00,Course: SKR3309-1: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '13878' viewed the course with id '3025'.,web,719019
9/7/2020 22:20:00,Course: SKR3200-7: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '3973' viewed the course with id '3016'.,web,732120
9/7/2020 22:20:00,Course: SKR4307-1: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '14480' viewed the course with id '3030'.,web,871419
9/7/2020 22:20:00,Assignment: Project,Assignment,The status of the submission has been viewed.,The user with id '3973' has viewed the submission status page for the assignment with course module id '4252'.,web,732120
9/7/2020 22:20:00,Assignment: WEEK 14 - Presentation,Assignment,The status of the submission has been viewed.,The user with id '19913' has viewed the submission status page for the assignment with course module id '87966'.,web,342320
9/7/2020 22:20:00,Assignment: Project,Assignment,Course module viewed,The user with id '3973' viewed the 'assign' activity with course module id '4252'.,web,732120
9/7/2020 22:20:00,File: Lab Exercise : Fragments App#4,File,Course module viewed,The user with id '14480' viewed the 'resource' activity with course module id '35181'.,web,871419
9/7/2020 22:20:00,Assignment: Project,Assignment,Course module viewed,The user with id '3973' viewed the 'assign' activity with course module id '4252'.,web,732120
9/7/2020 22:20:00,BigBlueButtonBN: Lab11-PPP-HDLC Session,BigBlueButtonBN,Recording viewed,The user with id '13878' has viewed a recording with id '36f2d833ce7a0d313c812aafc4b0dcdd360b3cfe-1593064805001' from the course id '3025'.,web,719019
9/7/2020 22:20:00,Assignment: Project,Assignment,The status of the submission has been viewed.,The user with id '3973' has viewed the submission status page for the assignment with course module id '4252'.,web,732120
9/7/2020 22:20:00,BigBlueButtonBN: Lab11-PPP-HDLC Session,BigBlueButtonBN,Activity viewed,The user with id '13878' viewed the bigbluebuttonbn activity with id '2085' for the course id '3025'.,web,719019
9/7/2020 22:20:00,Course: SKR3309-1: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '13878' viewed the course with id '3025'.,web,719019
9/7/2020 22:20:00,Assignment: WEEK 13 - LAB TEST,Assignment,The status of the submission has been viewed.,The user with id '19913' has viewed the submission status page for the assignment with course module id '87958'.,web,342320
9/7/2020 22:20:00,Assignment: WEEK 14 - Presentation,Assignment,Course module viewed,The user with id '19913' viewed the 'assign' activity with course module id '87966'.,web,342320
9/7/2020 22:20:00,Assignment: WEEK 13 - LAB TEST,Assignment,Course module viewed,The user with id '19913' viewed the 'assign' activity with course module id '87958'.,web,342320
9/7/2020 22:21:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz attempt reviewed,The user with id '999' has had their attempt with id '52189' reviewed by the user with id '1917' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:21:00,Quiz: QUIZ (Second Assesment),Quiz,Question manually graded,The user with id '999' manually graded the question with id '20560' for the attempt with id '52189' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:22:00,Course: SSK4401-4: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '14104' viewed the course with id '3112'.,web,325819
9/7/2020 22:22:00,Assignment: Exercise 10,Assignment,Submission form viewed.,The user with id '12549' viewed their submission for the assignment with course module id '90215'.,web,787419
9/7/2020 22:22:00,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '12549' viewed the 'assign' activity with course module id '90215'.,web,787419
9/7/2020 22:23:00,Course: SIM3251-1: STATISTIK BAGI SAINS KOMPUTER (STATISTICS FOR COMPUTER SCIENCE),System,User graded,The user with id '999' updated the grade with id '610133' for the user with id '1917' for the grade item with id '23109'.,web,8417A0
9/7/2020 22:23:00,Course: SSK4401-4: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '14104' viewed the course with id '3112'.,web,325819
9/7/2020 22:23:00,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '12549' viewed the 'assign' activity with course module id '90215'.,web,787419
9/7/2020 22:23:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz attempt reviewed,The user with id '999' has had their attempt with id '52189' reviewed by the user with id '1917' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:23:00,Assignment: Exercise 10,Assignment,The status of the submission has been viewed.,The user with id '12549' has viewed the submission status page for the assignment with course module id '90215'.,web,787419
9/7/2020 22:23:00,Quiz: QUIZ (Second Assesment),Quiz,Question manually graded,The user with id '999' manually graded the question with id '20562' for the attempt with id '52189' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:23:00,Assignment: Exercise 10,Assignment,A submission has been submitted.,The user with id '12549' has submitted the submission with id '225686' for the assignment with course module id '90215'.,web,787419
9/7/2020 22:23:00,Assignment: Exercise 10,File submissions,Submission created.,The user with id '12549' created a file submission and uploaded '1' file/s in the assignment with course module id '90215'.,web,787419
9/7/2020 22:23:00,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '12549' viewed the 'assign' activity with course module id '90215'.,web,787419
9/7/2020 22:23:00,Assignment: Exercise 10,File submissions,A file has been uploaded.,The user with id '12549' has uploaded a file to the submission with id '225686' in the assignment activity with course module id '90215'.,web,787419
9/7/2020 22:24:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz report viewed,The user with id '999' viewed the report 'overview' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:24:00,Quiz: Short Quiz on Today's Class,Quiz,Course module viewed,The user with id '18231' viewed the 'quiz' activity with course module id '95292'.,web,536519
9/7/2020 22:24:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz attempt reviewed,The user with id '999' has had their attempt with id '52188' reviewed by the user with id '13414' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:24:00,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Course viewed,The user with id '18231' viewed the course with id '3064'.,web,536519
9/7/2020 22:24:00,Quiz: QUIZ (Second Assesment),Quiz,Course module viewed,The user with id '999' viewed the 'quiz' activity with course module id '79647'.,web,8417A0
9/7/2020 22:24:00,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '18231' has viewed the attempt with id '63951' belonging to the user with id '18231' for the quiz with course module id '95292'.,web,536519
9/7/2020 22:24:00,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt started,The user with id '18231' has started the attempt with id '63951' for the quiz with course module id '95292'.,web,536519
9/7/2020 22:24:00,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '18231' has viewed the attempt with id '63951' belonging to the user with id '18231' for the quiz with course module id '95292'.,web,536519
9/7/2020 22:25:00,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '18231' has viewed the attempt with id '63951' belonging to the user with id '18231' for the quiz with course module id '95292'.,web,536519
9/7/2020 22:26:00,Assignment: Exercise 10,Assignment,The status of the submission has been viewed.,The user with id '29092' has viewed the submission status page for the assignment with course module id '90215'.,web,746219
9/7/2020 22:26:00,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt viewed,The user with id '18231' has viewed the attempt with id '63951' belonging to the user with id '18231' for the quiz with course module id '95292'.,web,536519
9/7/2020 22:26:00,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '29092' viewed the 'assign' activity with course module id '90215'.,web,746219
9/7/2020 22:26:00,Assignment: Exercise 10,Assignment,Course module viewed,The user with id '29092' viewed the 'assign' activity with course module id '90215'.,web,746219
9/7/2020 22:26:00,Assignment: Exercise 10,Assignment,The status of the submission has been viewed.,The user with id '29092' has viewed the submission status page for the assignment with course module id '90215'.,web,746219
9/7/2020 22:27:00,Assignment: Lab 4 Web Service,Assignment,The status of the submission has been viewed.,The user with id '3477' has viewed the submission status page for the assignment with course module id '92531'.,web,612619
9/7/2020 22:27:00,File: chapter8 Address Resolution Protocol (ARP),File,Course module viewed,The user with id '21633' viewed the 'resource' activity with course module id '60485'.,web,069219
9/7/2020 22:27:00,Assignment: Lab 4 Web Service,Assignment,Course module viewed,The user with id '3477' viewed the 'assign' activity with course module id '92531'.,web,612619
9/7/2020 22:27:00,Course: SKR3201-1: ANTARA RANGKAIAN (INTERNET NETWORKING),System,Course viewed,The user with id '21633' viewed the course with id '3017'.,web,069219
9/7/2020 22:28:00,Course: SSK3101-1: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '22273' viewed the course with id '3079'.,web,672320
9/7/2020 22:28:00,Quiz: QUIZ (Second Assesment),Quiz,Question manually graded,The user with id '999' manually graded the question with id '20553' for the attempt with id '52188' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:28:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz attempt reviewed,The user with id '999' has had their attempt with id '52188' reviewed by the user with id '13414' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:28:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz attempt reviewed,The user with id '999' has had their attempt with id '52188' reviewed by the user with id '13414' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:28:00,Quiz: QUIZ (Second Assesment),Quiz,Question manually graded,The user with id '999' manually graded the question with id '20552' for the attempt with id '52188' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:29:00,Assignment: Group Project,Assignment,The status of the submission has been viewed.,The user with id '12427' has viewed the submission status page for the assignment with course module id '64925'.,web,314619
9/7/2020 22:29:00,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '2465' viewed the course with id '3026'.,web,127219
9/7/2020 22:29:00,Course: SSK3003-1: STRUKTUR DISKRET (DISCRETE STRUCTURES),System,Course viewed,The user with id '19690' viewed the course with id '3076'.,web,580420
9/7/2020 22:29:00,Assignment: Group Project,Assignment,Course module viewed,The user with id '12427' viewed the 'assign' activity with course module id '64925'.,web,314619
9/7/2020 22:29:00,Course: SSK4602-2: KOMPUTERAN CERDAS (INTELLIGENT COMPUTING),System,Course viewed,The user with id '13305' viewed the course with id '3119'.,web,407119
9/7/2020 22:30:00,Quiz: Short Quiz on Today's Class,Quiz,Quiz attempt summary viewed,The user with id '18231' has viewed the summary for the attempt with id '63951' belonging to the user with id '18231' for the quiz with course module id '95292'.,web,536519
9/7/2020 22:30:00,File: Chapter5 GraphTheory,File,Course module viewed,The user with id '19690' viewed the 'resource' activity with course module id '11095'.,web,580420
9/7/2020 22:30:00,URL: PADLET,URL,Course module viewed,The user with id '13305' viewed the 'url' activity with course module id '24343'.,web,407119
9/7/2020 22:31:00,Quiz: QUIZ (Second Assesment),Quiz,Question manually graded,The user with id '999' manually graded the question with id '20552' for the attempt with id '52188' for the quiz with course module id '79647'.,web,8417A0
9/7/2020 22:31:00,Quiz: QUIZ (Second Assesment),Quiz,Quiz attempt reviewed,The user with id '999' has had their attempt with id '52188' reviewed by the user with id '13414' for the quiz with course module id '79647'.,web,8417A0
